Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Đường vào,Huyện,Tỉnh
6900000000.0,38.0,8,9,3.0,Nam Từ Liêm,Hà Nội
1650000000.0,44.0,2,2,4.0,Bình Chánh,Hồ Chí Minh
4500000000.0,46.0,3,2,6.0,Quận 12,Hồ Chí Minh
13800000000.0,40.0,7,4,7.0,Cầu Giấy,Hà Nội
5800000000.0,82.0,5,6,6.0,Quận 3,Hồ Chí Minh
7700000000.0,31.0,3,4,,Đống Đa,Hà Nội
3950000000.0,30.0,3,3,3.0,Hoàng Mai,Hà Nội
7800000000.0,52.0,5,5,3.0,Quận 8,Hồ Chí Minh
23300000000.0,69.0,12,12,4.0,Tây Hồ,Hà Nội
32000000000.0,175.5,4,4,,Bình Thạnh,Hồ Chí Minh
9300000000.0,44.0,4,5,5.0,Hoàng Mai,Hà Nội
11700000000.0,40.0,3,5,3.5,Tây Hồ,Hà Nội
6300000000.0,38.0,3,3,,Cầu Giấy,Hà Nội
29000000000.0,367.0,4,4,8.0,Tân Bình,Hồ Chí Minh
10900000000.0,50.0,4,3,15.0,Hà Đông,Hà Nội
26500000000.0,64.0,8,7,,Cầu Giấy,Hà Nội
2680000000.0,50.0,3,2,4.0,Gò Vấp,Hồ Chí Minh
3850000000.0,87.5,2,2,7.0,Nha Trang,Khánh Hòa
6890000000.0,38.5,4,4,,Hai Bà Trưng,Hà Nội
6180000000.0,50.0,4,4,12.0,Hà Đông,Hà Nội
5800000000.0,25.0,3,4,,Hai Bà Trưng,Hà Nội
10000000000.0,46.0,4,4,6.0,Hà Đông,Hà Nội
5860000000.0,39.0,2,2,,Hoàng Mai,Hà Nội
5700000000.0,66.0,4,4,,Thủ Đức,Hồ Chí Minh
2400000000.0,80.0,2,2,7.0,Biên Hòa,Đồng Nai
6500000000.0,277.0,7,7,8.0,Biên Hòa,Đồng Nai
9000000000.0,90.0,3,2,5.5,Ngũ Hành Sơn,Đà Nẵng
4600000000.0,213.0,11,11,,Biên Hòa,Đồng Nai
6000000000.0,30.0,5,4,1.5,Thanh Xuân,Hà Nội
6500000000.0,269.0,8,8,6.0,Biên Hòa,Đồng Nai
43200000000.0,270.0,4,4,,Cầu Giấy,Hà Nội
28000000000.0,140.0,4,4,,Hai Bà Trưng,Hà Nội
9000000000.0,45.0,6,4,2.7,Hà Đông,Hà Nội
4650000000.0,100.0,2,1,12.0,Dĩ An,Bình Dương
12500000000.0,40.0,4,4,,Long Biên,Hà Nội
22000000000.0,157.0,32,33,5.0,Quận 8,Hồ Chí Minh
3580000000.0,44.0,3,2,6.0,Quận 12,Hồ Chí Minh
18500000000.0,55.0,4,4,6.0,Tây Hồ,Hà Nội
11500000000.0,50.0,4,4,4.0,Tây Hồ,Hà Nội
6600000000.0,30.0,3,4,2.6,Hoàng Mai,Hà Nội
31850000000.0,65.0,6,6,8.0,Cầu Giấy,Hà Nội
3600000000.0,55.0,4,4,,Quận 9,Hồ Chí Minh
3850000000.0,33.0,2,4,3.5,Bắc Từ Liêm,Hà Nội
4900000000.0,48.0,4,4,,Bình Tân,Hồ Chí Minh
3400000000.0,52.0,4,4,,Quận 9,Hồ Chí Minh
10800000000.0,74.0,6,6,5.0,Quận 1,Hồ Chí Minh
10800000000.0,45.0,3,5,,Ba Đình,Hà Nội
8680000000.0,80.0,8,8,,Gò Vấp,Hồ Chí Minh
4600000000.0,63.9,4,4,6.0,Bình Tân,Hồ Chí Minh
7000000000.0,55.0,4,4,5.0,Thủ Đức,Hồ Chí Minh
5150000000.0,45.0,4,4,3.0,Bình Thạnh,Hồ Chí Minh
5300000000.0,40.0,3,3,3.0,Quận 4,Hồ Chí Minh
6400000000.0,70.0,3,4,,Long Biên,Hà Nội
24300000000.0,54.0,6,6,7.0,Hai Bà Trưng,Hà Nội
12800000000.0,92.0,5,6,6.0,Tân Bình,Hồ Chí Minh
2200000000.0,80.0,2,1,4.0,Thủ Dầu Một,Bình Dương
7250000000.0,64.0,3,4,6.0,Gò Vấp,Hồ Chí Minh
5000000000.0,54.6,3,3,7.0,Quận 9,Hồ Chí Minh
8600000000.0,60.0,6,4,,Hoàng Mai,Hà Nội
19000000000.0,224.0,4,4,10.0,Thủ Đức,Hồ Chí Minh
19000000000.0,78.0,15,15,2.5,Hoàng Mai,Hà Nội
3650000000.0,50.18,4,3,,Quận 7,Hồ Chí Minh
13500000000.0,56.0,14,14,,Nam Từ Liêm,Hà Nội
11500000000.0,51.0,4,4,,Thanh Xuân,Hà Nội
110000000000.0,130.0,7,7,10.0,Cầu Giấy,Hà Nội
3850000000.0,34.0,4,4,,Gò Vấp,Hồ Chí Minh
5800000000.0,56.0,4,3,,Hà Đông,Hà Nội
8000000000.0,35.0,5,4,5.0,Nam Từ Liêm,Hà Nội
20600000000.0,75.0,18,18,,Cầu Giấy,Hà Nội
16500000000.0,66.0,4,3,,Cầu Giấy,Hà Nội
6000000000.0,55.0,2,4,,Thủ Đức,Hồ Chí Minh
6140000000.0,30.0,3,4,2.5,Thanh Trì,Hà Nội
7500000000.0,21.0,4,4,,Đống Đa,Hà Nội
9400000000.0,154.0,5,2,8.0,Quận 12,Hồ Chí Minh
5250000000.0,55.0,3,3,,Gò Vấp,Hồ Chí Minh
8700000000.0,112.0,4,4,8.0,Bình Tân,Hồ Chí Minh
9900000000.0,82.0,4,4,,Phú Nhuận,Hồ Chí Minh
10800000000.0,45.0,4,4,,Hà Đông,Hà Nội
17300000000.0,50.0,12,12,,Nam Từ Liêm,Hà Nội
13500000000.0,81.6,4,4,8.0,Tân Bình,Hồ Chí Minh
11000000000.0,42.0,3,4,4.0,Long Biên,Hà Nội
3500000000.0,48.0,3,4,3.0,Hải Châu,Đà Nẵng
3750000000.0,33.2,2,2,,Quận 11,Hồ Chí Minh
3500000000.0,45.0,4,4,,Quận 12,Hồ Chí Minh
26000000000.0,100.0,5,7,7.0,Tân Bình,Hồ Chí Minh
27000000000.0,80.0,5,5,16.0,Phú Nhuận,Hồ Chí Minh
16399999999.999998,63.0,4,5,8.0,Cầu Giấy,Hà Nội
5300000000.0,35.0,4,5,2.5,Thanh Trì,Hà Nội
6700000000.0,33.0,3,4,3.0,Tây Hồ,Hà Nội
13500000000.0,100.0,4,5,6.0,Tân Bình,Hồ Chí Minh
6400000000.0,80.0,4,5,7.0,Nhà Bè,Hồ Chí Minh
13000000000.0,57.0,5,3,5.0,Đống Đa,Hà Nội
26500000000.0,64.0,8,8,,Cầu Giấy,Hà Nội
18500000000.0,100.0,5,4,10.0,Quận 2,Hồ Chí Minh
3410000000.0,72.9,4,4,,Bình Thạnh,Hồ Chí Minh
14000000000.0,86.0,4,4,5.0,Thanh Xuân,Hà Nội
2850000000.0,60.0,3,2,6.0,Gò Vấp,Hồ Chí Minh
16000000000.0,85.0,4,4,10.0,Quận 2,Hồ Chí Minh
33500000000.0,156.0,4,4,10.0,Quận 2,Hồ Chí Minh
1090000000.0,9.8,2,1,4.0,Bình Tân,Hồ Chí Minh
7500000000.0,60.0,5,6,4.0,Quận 6,Hồ Chí Minh
10600000000.0,42.7,4,4,,Bình Thạnh,Hồ Chí Minh
1250000000.0,90.0,3,2,10.0,Vĩnh Cửu,Đồng Nai
12300000000.0,43.0,4,4,8.0,Hai Bà Trưng,Hà Nội
9200000000.0,72.0,4,3,10.0,Thủ Đức,Hồ Chí Minh
5300000000.0,50.0,3,3,5.0,Quận 9,Hồ Chí Minh
4200000000.0,60.0,4,3,4.0,Quận 11,Hồ Chí Minh
11000000000.0,60.0,5,5,,Hoàng Mai,Hà Nội
15000000000.0,63.0,4,4,,Thanh Xuân,Hà Nội
3700000000.0,54.0,4,3,3.0,Lê Chân,Hải Phòng
2580000000.0,45.0,3,3,3.0,Hải An,Hải Phòng
5800000000.0,60.0,4,5,4.0,Gò Vấp,Hồ Chí Minh
4350000000.0,40.0,4,4,,Bình Tân,Hồ Chí Minh
3850000000.0,32.5,3,3,1.8,Thanh Oai,Hà Nội
4800000000.0,60.0,6,5,5.0,Bình Tân,Hồ Chí Minh
7200000000.0,40.0,4,4,,Thanh Xuân,Hà Nội
7300000000.0,40.0,6,5,2.5,Hà Đông,Hà Nội
11800000000.0,61.0,4,4,,Gò Vấp,Hồ Chí Minh
15000000000.0,65.0,4,4,,Thanh Xuân,Hà Nội
9500000000.0,60.0,5,6,13.0,Hải An,Hải Phòng
10900000000.0,63.0,8,4,5.0,Bình Thạnh,Hồ Chí Minh
6800000000.0,33.0,4,4,,Hà Đông,Hà Nội
7780000000.0,120.0,2,2,12.0,Bình Tân,Hồ Chí Minh
7700000000.0,56.5,4,5,5.0,Quận 7,Hồ Chí Minh
15500000000.0,54.0,4,4,,Thanh Xuân,Hà Nội
45000000000.0,310.0,1,1,6.0,Bình Thạnh,Hồ Chí Minh
6500000000.0,110.0,4,5,5.0,Quận 12,Hồ Chí Minh
8600000000.0,52.0,5,5,2.8,Ba Đình,Hà Nội
3450000000.0,34.0,2,2,4.0,Bình Tân,Hồ Chí Minh
4960000000.0,20.0,4,4,,Ba Đình,Hà Nội
1950000000.0,25.3,2,4,,Bình Tân,Hồ Chí Minh
15000000000.0,199.0,4,4,,Thủ Đức,Hồ Chí Minh
6300000000.0,72.0,3,4,5.0,Liên Chiểu,Đà Nẵng
10700000000.0,132.0,4,5,6.0,Quận 12,Hồ Chí Minh
14890000000.0,53.5,14,14,5.0,Hoàng Mai,Hà Nội
5500000000.0,67.0,2,4,,Thủ Đức,Hồ Chí Minh
40000000000.0,160.0,4,4,,Quận 3,Hồ Chí Minh
21700000000.0,63.0,6,7,,Tây Hồ,Hà Nội
45000000000.0,180.0,6,4,,Tân Bình,Hồ Chí Minh
3350000000.0,93.1,1,1,4.0,Ngũ Hành Sơn,Đà Nẵng
6680000000.0,52.0,4,5,6.0,Gò Vấp,Hồ Chí Minh
28800000000.0,180.0,4,5,,Bình Thạnh,Hồ Chí Minh
8960000000.0,71.0,6,6,,Gò Vấp,Hồ Chí Minh
6600000000.0,96.3,4,4,5.5,Ngũ Hành Sơn,Đà Nẵng
5350000000.0,35.0,3,3,,Thanh Trì,Hà Nội
6000000000.0,40.0,3,4,3.0,Bình Thạnh,Hồ Chí Minh
8100000000.0,37.0,4,4,,Đống Đa,Hà Nội
17200000000.0,85.2,21,21,4.0,Nam Từ Liêm,Hà Nội
23000000000.0,55.0,5,6,8.0,Hai Bà Trưng,Hà Nội
18000000000.0,91.0,4,4,,Thanh Xuân,Hà Nội
1750000000.0,129.0,2,1,8.0,Long Đất,Bà Rịa Vũng Tàu
7300000000.0,39.0,4,3,,Đống Đa,Hà Nội
12000000000.0,83.0,3,3,3.0,Bắc Từ Liêm,Hà Nội
3600000000.0,32.0,2,2,3.0,Tân Phú,Hồ Chí Minh
17990000000.0,110.0,2,1,,Quận 4,Hồ Chí Minh
3600000000.0,28.0,4,3,5.0,Gò Vấp,Hồ Chí Minh
12900000000.0,40.0,4,4,4.0,Quận 1,Hồ Chí Minh
16700000000.0,85.0,5,4,4.0,Long Biên,Hà Nội
23000000000.0,120.0,32,32,3.0,Tây Hồ,Hà Nội
23000000000.0,122.0,23,22,8.0,Hoàng Mai,Hà Nội
4190000000.0000005,82.0,4,4,6.0,Quận 9,Hồ Chí Minh
18000000000.0,95.0,21,21,,Đống Đa,Hà Nội
2100000000.0,36.0,2,2,5.0,Bình Tân,Hồ Chí Minh
6000000000.0,40.0,3,4,3.0,Hoàng Mai,Hà Nội
45000000000.0,170.0,23,4,6.0,Quận 3,Hồ Chí Minh
7900000000.0,66.0,4,3,5.0,Gò Vấp,Hồ Chí Minh
13500000000.0,111.0,7,8,6.0,Nha Trang,Khánh Hòa
4800000000.0,40.0,4,4,,Hà Đông,Hà Nội
3750000000.0,48.0,2,2,,Bình Tân,Hồ Chí Minh
16000000000.0,75.0,16,16,,Thanh Xuân,Hà Nội
12800000000.0,105.0,4,4,,Bình Thạnh,Hồ Chí Minh
7500000000.0,98.6,7,7,3.0,Tân Bình,Hồ Chí Minh
15800000000.0,52.0,4,4,3.0,Đống Đa,Hà Nội
3690000000.0,57.0,4,4,3.0,Hoài Đức,Hà Nội
5400000000.0,100.0,4,4,,Lào Cai,Lào Cai
6200000000.0,67.0,3,2,4.0,Tân Phú,Hồ Chí Minh
56000000000.0,222.0,6,5,5.0,Ba Đình,Hà Nội
8500000000.0,64.0,4,5,5.0,Gò Vấp,Hồ Chí Minh
17400000000.0,83.0,4,4,,Cầu Giấy,Hà Nội
7700000000.0,74.0,6,4,12.0,Ngô Quyền,Hải Phòng
11000000000.0,40.0,4,4,,Cầu Giấy,Hà Nội
9500000000.0,37.0,4,5,2.5,Tây Hồ,Hà Nội
4600000000.0,63.6,2,4,,Quận 12,Hồ Chí Minh
7500000000.0,38.0,3,4,,Đống Đa,Hà Nội
8500000000.0,53.0,5,5,3.0,Ba Đình,Hà Nội
12680000000.0,50.0,4,4,,Long Biên,Hà Nội
2990000000.0,70.0,3,4,,Cẩm Lệ,Đà Nẵng
14700000000.0,81.0,4,4,,Tân Bình,Hồ Chí Minh
1500000000.0,10.0,2,1,2.0,Đống Đa,Hà Nội
10000000000.0,50.0,6,4,9.0,Cầu Giấy,Hà Nội
1800000000.0,65.0,3,3,5.0,Thuận An,Bình Dương
18200000000.0,50.0,3,3,8.0,Ba Đình,Hà Nội
8150000000.0,38.0,3,5,4.0,Cầu Giấy,Hà Nội
11000000000.0,48.0,4,4,,Hà Đông,Hà Nội
16500000000.0,90.0,11,12,,Long Biên,Hà Nội
7000000000.0,30.0,5,5,3.0,Thanh Xuân,Hà Nội
7200000000.0,45.0,4,3,3.0,Ba Đình,Hà Nội
8800000000.0,46.0,4,4,3.0,Hai Bà Trưng,Hà Nội
12600000000.0,38.0,4,4,,Đống Đa,Hà Nội
5150000000.0,55.0,3,3,3.0,Gò Vấp,Hồ Chí Minh
7800000000.0,65.0,1,1,10.0,Quận 8,Hồ Chí Minh
8800000000.0,44.0,4,4,,Cầu Giấy,Hà Nội
14000000000.0,68.2,5,5,,Tân Bình,Hồ Chí Minh
14700000000.0,51.0,4,3,5.0,Thanh Xuân,Hà Nội
6350000000.0,35.0,3,4,,Bắc Từ Liêm,Hà Nội
8700000000.0,60.0,4,4,,Tân Phú,Hồ Chí Minh
12200000000.0,169.0,8,8,6.0,Gò Vấp,Hồ Chí Minh
9000000000.0,68.0,7,7,5.0,Gò Vấp,Hồ Chí Minh
5650000000.0,54.0,4,4,,Gò Vấp,Hồ Chí Minh
2500000000.0,100.0,2,2,5.0,Phan Thiết,Bình Thuận
4900000000.0,26.0,4,3,,Hoàng Mai,Hà Nội
15000000000.0,50.0,4,4,,Đống Đa,Hà Nội
9200000000.0,57.0,4,4,,Phú Nhuận,Hồ Chí Minh
3750000000.0,36.0,3,2,3.0,Quận 8,Hồ Chí Minh
24200000000.0,58.0,6,4,,Hai Bà Trưng,Hà Nội
4500000000.0,67.0,2,2,,Gò Vấp,Hồ Chí Minh
6500000000.0,42.0,4,3,4.0,Quận 8,Hồ Chí Minh
6200000000.0,33.0,4,4,,Hai Bà Trưng,Hà Nội
4000000000.0,23.0,3,3,3.0,Tân Bình,Hồ Chí Minh
6500000000.0,30.0,4,4,2.0,Thanh Xuân,Hà Nội
4990000000.0,52.7,4,4,7.0,Quận 12,Hồ Chí Minh
10800000000.0,57.0,6,5,3.0,Cầu Giấy,Hà Nội
5400000000.0,46.0,4,3,5.0,Tân Phú,Hồ Chí Minh
7490000000.0,47.0,4,3,10.0,Quận 6,Hồ Chí Minh
15500000000.0,100.0,4,4,10.0,Bình Thạnh,Hồ Chí Minh
23800000000.0,300.0,55,55,4.0,Bình Tân,Hồ Chí Minh
13900000000.0,80.0,4,5,4.0,Bình Thạnh,Hồ Chí Minh
6700000000.0,78.0,4,4,8.0,Tân Phú,Hồ Chí Minh
8000000000.0,64.0,6,4,6.0,Tân Phú,Hồ Chí Minh
5500000000.0,32.0,3,4,,Long Biên,Hà Nội
13000000000.0,90.0,16,16,12.0,Tân Bình,Hồ Chí Minh
4500000000.0,25.0,3,4,,Hoàng Mai,Hà Nội
16500000000.0,56.0,4,4,5.0,Long Biên,Hà Nội
13800000000.0,38.0,6,4,6.0,Cầu Giấy,Hà Nội
7450000000.0,196.0,3,3,4.0,Quận 9,Hồ Chí Minh
7800000000.0,30.0,2,3,,Hai Bà Trưng,Hà Nội
6500000000.0,35.0,3,3,4.0,Long Biên,Hà Nội
16500000000.0,75.0,4,4,7.0,Bình Thạnh,Hồ Chí Minh
6700000000.0,79.0,4,3,,Gò Vấp,Hồ Chí Minh
10900000000.0,38.0,3,5,10.0,Hoàng Mai,Hà Nội
27500000000.0,136.0,13,13,3.5,Tây Hồ,Hà Nội
7300000000.0,63.0,4,4,12.0,Hải An,Hải Phòng
23000000000.0,60.0,4,4,5.0,Thanh Xuân,Hà Nội
33000000000.0,100.0,6,6,12.0,Quận 1,Hồ Chí Minh
5000000000.0,32.0,4,3,4.0,Hoài Đức,Hà Nội
19000000000.0,77.0,17,18,8.0,Tân Bình,Hồ Chí Minh
6300000000.0,72.6,2,2,12.0,Thủ Đức,Hồ Chí Minh
14800000000.0,48.0,4,4,5.0,Bắc Từ Liêm,Hà Nội
7650000000.0,55.0,4,4,,Long Biên,Hà Nội
5800000000.0,52.0,4,5,6.0,Bình Tân,Hồ Chí Minh
23700000000.0,93.3,20,20,3.0,Nam Từ Liêm,Hà Nội
8800000000.0,38.0,6,5,7.0,Cầu Giấy,Hà Nội
2600000000.0,60.0,3,3,,Phú Nhuận,Hồ Chí Minh
6200000000.0,72.0,2,2,5.0,Thủ Đức,Hồ Chí Minh
18000000000.0,85.0,15,4,,Đống Đa,Hà Nội
2500000000.0,30.0,2,1,,Bình Tân,Hồ Chí Minh
140000000000.0,280.0,6,7,20.0,Cầu Giấy,Hà Nội
14000000000.0,43.2,2,2,,Hà Đông,Hà Nội
16000000000.0,65.0,10,10,4.0,Cầu Giấy,Hà Nội
16500000000.0,56.0,6,4,10.0,Ba Đình,Hà Nội
7500000000.0,83.0,4,3,4.0,Quận 7,Hồ Chí Minh
2150000000.0,37.5,3,2,4.0,Quận 12,Hồ Chí Minh
7950000000.0,55.0,2,3,,Bình Thạnh,Hồ Chí Minh
8400000000.0,68.0,2,2,2.5,Nam Từ Liêm,Hà Nội
12000000000.0,150.0,4,4,3.0,Sa Pa,Lào Cai
17000000000.0,88.0,21,21,,Đống Đa,Hà Nội
16899999999.999998,60.0,16,16,2.5,Bắc Từ Liêm,Hà Nội
8199999999.999999,68.1,5,5,,Thủ Đức,Hồ Chí Minh
3400000000.0,50.0,2,2,2.0,Quận 9,Hồ Chí Minh
6900000000.0,50.0,5,6,4.0,Gò Vấp,Hồ Chí Minh
8449999999.999999,32.0,3,4,5.0,Hoàng Mai,Hà Nội
8199999999.999999,97.0,3,4,,Bình Thạnh,Hồ Chí Minh
4550000000.0,40.0,4,3,,Bình Tân,Hồ Chí Minh
11000000000.0,94.2,2,1,15.0,Thủ Đức,Hồ Chí Minh
5000000000.0,75.0,2,2,,Thủ Đức,Hồ Chí Minh
24000000000.0,280.0,5,4,6.0,Quận 7,Hồ Chí Minh
5900000000.0,50.0,4,4,4.0,Long Biên,Hà Nội
15450000000.0,59.0,5,4,10.5,Cầu Giấy,Hà Nội
21500000000.0,76.0,4,4,,Thanh Xuân,Hà Nội
12200000000.0,40.0,4,6,4.0,Cầu Giấy,Hà Nội
6500000000.0,77.0,5,5,20.0,Nha Trang,Khánh Hòa
9600000000.0,36.0,4,4,,Quận 5,Hồ Chí Minh
1810000000.0,22.0,2,2,,Tân Phú,Hồ Chí Minh
10900000000.0,45.0,3,4,3.0,Long Biên,Hà Nội
21000000000.0,160.0,3,3,5.0,Long Biên,Hà Nội
1650000000.0,10.5,4,2,3.0,Tân Bình,Hồ Chí Minh
6000000000.0,35.0,3,4,2.0,Hai Bà Trưng,Hà Nội
13500000000.0,76.0,5,5,8.0,Tân Bình,Hồ Chí Minh
3500000000.0,229.0,4,2,,Nha Trang,Khánh Hòa
5900000000.0,68.0,4,4,6.0,Bình Tân,Hồ Chí Minh
2300000000.0,31.0,2,2,,Bình Tân,Hồ Chí Minh
2390000000.0,45.0,3,3,4.0,Kiến An,Hải Phòng
9500000000.0,95.0,4,4,8.0,Tân Bình,Hồ Chí Minh
40900000000.0,320.0,36,36,,Thủ Đức,Hồ Chí Minh
10500000000.0,45.0,6,5,5.0,Hoàng Mai,Hà Nội
4500000000.0,31.3,2,2,4.0,Tân Bình,Hồ Chí Minh
7200000000.0,49.0,4,3,,Cầu Giấy,Hà Nội
7500000000.0,51.0,4,4,,Cầu Giấy,Hà Nội
8500000000.0,218.0,4,4,,Bình Xuyên,Vĩnh Phúc
7800000000.0,41.0,4,4,3.0,Ba Đình,Hà Nội
11300000000.0,52.0,12,4,,Cầu Giấy,Hà Nội
1480000000.0,88.0,3,2,,Lào Cai,Lào Cai
10500000000.0,42.0,10,7,3.0,Nam Từ Liêm,Hà Nội
9500000000.0,54.0,4,4,3.0,Cầu Giấy,Hà Nội
2300000000.0,40.0,3,3,,Thái Bình,Thái Bình
15000000000.0,145.8,12,13,6.0,Thủ Đức,Hồ Chí Minh
8279999999.999999,46.0,12,10,,Bắc Từ Liêm,Hà Nội
7500000000.0,52.0,5,5,4.0,Cầu Giấy,Hà Nội
5800000000.0,38.0,2,2,,Bình Thạnh,Hồ Chí Minh
3300000000.0,40.0,2,2,,Tân Bình,Hồ Chí Minh
15600000000.0,90.0,1,2,6.0,Tân Bình,Hồ Chí Minh
4650000000.0,65.0,2,2,4.0,Bình Tân,Hồ Chí Minh
4800000000.0,178.0,3,4,3.0,Nha Trang,Khánh Hòa
1650000000.0,429.0,3,2,8.0,Lâm Hà,Lâm Đồng
3250000000.0,67.0,3,2,5.0,Dĩ An,Bình Dương
2650000000.0,91.0,2,1,5.0,Dĩ An,Bình Dương
9600000000.0,86.0,3,3,7.0,Tân Phú,Hồ Chí Minh
7600000000.0,77.0,4,4,9.0,Bình Tân,Hồ Chí Minh
7200000000.0,44.0,4,4,,Quận 3,Hồ Chí Minh
9100000000.0,38.0,6,5,,Hoàng Mai,Hà Nội
10790000000.0,36.0,4,4,,Ba Đình,Hà Nội
5300000000.0,64.0,2,2,6.0,Bình Tân,Hồ Chí Minh
6880000000.0,96.5,4,3,6.0,Bình Tân,Hồ Chí Minh
18500000000.0,55.0,4,4,,Cầu Giấy,Hà Nội
6600000000.0,35.0,3,3,4.0,Hoàng Mai,Hà Nội
11000000000.0,40.0,4,4,,Tây Hồ,Hà Nội
11000000000.0,74.0,6,4,5.0,Quận 1,Hồ Chí Minh
6800000000.0,58.5,3,3,8.0,Bình Tân,Hồ Chí Minh
5100000000.0,30.0,4,4,2.0,Long Biên,Hà Nội
8700000000.0,40.0,4,4,5.0,Long Biên,Hà Nội
26300000000.0,52.0,6,4,8.0,Đống Đa,Hà Nội
10500000000.0,63.0,3,2,6.0,Phú Nhuận,Hồ Chí Minh
2250000000.0,121.0,3,2,4.0,Bảo Lộc,Lâm Đồng
5800000000.0,85.5,3,4,10.0,Thủ Đức,Hồ Chí Minh
17800000000.0,55.0,4,3,,Đống Đa,Hà Nội
12500000000.0,108.0,5,6,,Tân Bình,Hồ Chí Minh
5500000000.0,38.0,4,4,15.0,Thanh Trì,Hà Nội
4500000000.0,41.0,2,2,4.0,Bình Tân,Hồ Chí Minh
9200000000.0,100.0,4,4,2.8,Hoàng Mai,Hà Nội
12500000000.0,65.0,4,5,4.0,Bình Thạnh,Hồ Chí Minh
14200000000.0,40.0,4,4,,Hai Bà Trưng,Hà Nội
4200000000.0,56.0,2,2,3.0,Bình Tân,Hồ Chí Minh
3650000000.0,35.0,3,3,,Hà Đông,Hà Nội
24500000000.0,60.0,4,4,,Thanh Xuân,Hà Nội
11500000000.0,100.0,10,10,,Quận 8,Hồ Chí Minh
6400000000.0,30.0,4,4,8.0,Long Biên,Hà Nội
8300000000.000001,36.0,3,5,,Cầu Giấy,Hà Nội
10200000000.0,60.0,2,2,6.0,Tân Bình,Hồ Chí Minh
18000000000.0,88.0,3,4,6.0,Quận 5,Hồ Chí Minh
12300000000.0,75.0,4,4,,Long Biên,Hà Nội
7700000000.0,50.0,3,4,7.0,Thủ Đức,Hồ Chí Minh
13400000000.0,77.5,6,6,,Quận 10,Hồ Chí Minh
7900000000.0,40.2,3,3,5.0,Quận 5,Hồ Chí Minh
24850000000.0,77.0,18,18,4.0,Đống Đa,Hà Nội
4200000000.0,26.0,2,2,3.0,Hai Bà Trưng,Hà Nội
3450000000.0,45.0,3,3,3.0,Lê Chân,Hải Phòng
35000000000.0,210.0,4,4,,Phú Nhuận,Hồ Chí Minh
17500000000.0,50.0,5,4,5.0,Đống Đa,Hà Nội
3250000000.0,62.0,2,2,,Bình Thạnh,Hồ Chí Minh
4950000000.0,35.0,2,2,4.0,Hà Đông,Hà Nội
11000000000.0,300.0,4,4,,Dĩ An,Bình Dương
6800000000.0,35.0,3,3,3.0,Hà Đông,Hà Nội
16500000000.0,44.0,3,5,5.0,Đống Đa,Hà Nội
14500000000.0,57.0,5,5,8.0,Quận 11,Hồ Chí Minh
6100000000.0,41.0,4,4,,Phú Nhuận,Hồ Chí Minh
5200000000.0,64.0,2,2,8.0,Bình Tân,Hồ Chí Minh
7400000000.0,70.0,4,4,8.0,Bình Tân,Hồ Chí Minh
7200000000.0,45.0,10,10,,Cầu Giấy,Hà Nội
3600000000.0,58.0,2,1,8.0,Quận 9,Hồ Chí Minh
15000000000.0,59.0,5,4,6.0,Ba Đình,Hà Nội
39990000000.0,84.0,13,13,8.0,Đống Đa,Hà Nội
6300000000.0,44.0,4,3,6.0,Bình Tân,Hồ Chí Minh
8300000000.000001,38.0,4,4,2.5,Đống Đa,Hà Nội
7800000000.0,120.0,4,4,,Lào Cai,Lào Cai
5100000000.0,31.0,3,4,,Long Biên,Hà Nội
27500000000.0,82.0,4,4,,Đống Đa,Hà Nội
5950000000.0,32.0,4,4,4.0,Bình Thạnh,Hồ Chí Minh
23500000000.0,100.0,4,4,,Tây Hồ,Hà Nội
1350000000.0,35.0,4,4,,Thanh Trì,Hà Nội
4099999999.9999995,46.0,4,3,4.0,Ngô Quyền,Hải Phòng
8800000000.0,80.0,8,9,5.0,Gò Vấp,Hồ Chí Minh
4650000000.0,48.0,4,4,,Quận 12,Hồ Chí Minh
3990000000.0,120.0,3,2,10.0,Thủ Dầu Một,Bình Dương
7700000000.0,35.0,4,4,,Đống Đa,Hà Nội
5950000000.0,80.0,4,4,,Quận 12,Hồ Chí Minh
4750000000.0,24.0,2,3,,Đống Đa,Hà Nội
14800000000.0,42.0,4,4,,Bắc Từ Liêm,Hà Nội
17100000000.000002,51.0,11,11,,Nam Từ Liêm,Hà Nội
15500000000.0,94.0,6,6,,Bình Thạnh,Hồ Chí Minh
8800000000.0,31.0,4,4,,Tây Hồ,Hà Nội
11200000000.0,125.0,3,4,12.0,Quận 9,Hồ Chí Minh
9000000000.0,44.0,4,4,,Tây Hồ,Hà Nội
3350000000.0,60.6,3,4,3.5,An Dương,Hải Phòng
19000000000.0,120.0,4,4,,Long Biên,Hà Nội
11500000000.0,76.0,5,4,12.0,Quận 7,Hồ Chí Minh
12000000000.0,85.5,4,4,15.0,Tân Phú,Hồ Chí Minh
2960000000.0,44.0,4,3,3.5,Lê Chân,Hải Phòng
18150000000.0,70.0,18,18,3.0,Thanh Xuân,Hà Nội
6700000000.0,92.5,3,2,,Hải Châu,Đà Nẵng
5700000000.0,44.0,2,2,3.0,Quận 10,Hồ Chí Minh
22500000000.0,70.0,15,15,3.0,Đống Đa,Hà Nội
29500000000.0,84.2,20,20,8.0,Thanh Xuân,Hà Nội
