Giá,Diện tích,Số phòng ngủ,Số nhà vệ sinh,Huyện,Tỉnh
399000000000.0,661.0,5.0,5.0,Quận 1,Hồ Chí Minh
6600000000.0,37.0,4.0,3.0,Hoàng Mai,Hà Nội
4500000000.0,1606.0,0.0,0.0,Hóc Môn,Hồ Chí Minh
2000000000.0,100.0,0.0,0.0,Đông Hưng,Thái Bình
2630000000.0,53.0,0.0,0.0,Thủ Đức,Hồ Chí Minh
18000000000.0,50.0,0.0,0.0,Đống Đa,Hà Nội
130000000000.0,940.0,0.0,0.0,Bình Thạnh,Hồ Chí Minh
24000000000.0,310.0,0.0,0.0,Nhơn Trạch,Đồng Nai
4000000000.0,88.0,3.0,2.0,Thanh Trì,Hà Nội
13000000000.0,190.0,0.0,0.0,Cái Răng,Cần Thơ
1080000000.0,128.4,0.0,0.0,Phú Thọ,Phú Thọ
530000000.0,2143.0,0.0,0.0,Dăk R'Lấp,Đắk Nông
3200000000.0,65.0,2.0,2.0,Thanh Trì,Hà Nội
8900000000.0,59.0,11.0,12.0,Hà Đông,Hà Nội
8800000000.0,46.0,3.0,4.0,Long Biên,Hà Nội
4350000000.0,24.0,3.0,4.0,Hoàng Mai,Hà Nội
3750000000.0,70.0,2.0,2.0,Thanh Trì,Hà Nội
8449999999.999999,57.0,0.0,0.0,Cầu Giấy,Hà Nội
2990000000.0,171.5,0.0,0.0,Mỹ Đức,Hà Nội
3850000000.0,70.0,2.0,2.0,Thanh Trì,Hà Nội
9800000000.0,38.0,4.0,5.0,Thanh Xuân,Hà Nội
3150000000.0,64.0,2.0,1.0,Thanh Trì,Hà Nội
110000000000.0,212.5,0.0,0.0,Quận 10,Hồ Chí Minh
3500000000.0,64.0,2.0,2.0,Thanh Trì,Hà Nội
15500000000.0,60.0,4.0,3.0,Long Biên,Hà Nội
38800000000.0,105.0,0.0,0.0,Cầu Giấy,Hà Nội
6200000000.0,106.0,3.0,2.0,Thanh Trì,Hà Nội
1400000000.0,145.0,0.0,0.0,Long Đất,Bà Rịa Vũng Tàu
38000000000.0,104.5,0.0,0.0,Quận 10,Hồ Chí Minh
4000000000.0,54.0,2.0,2.0,Nam Từ Liêm,Hà Nội
11000000000.0,151.2,0.0,0.0,Nhơn Trạch,Đồng Nai
10000000000.0,66.0,5.0,6.0,Quận 11,Hồ Chí Minh
21000000000.0,230.0,0.0,0.0,Thủ Đức,Hồ Chí Minh
3880000000.0,58.0,2.0,2.0,Hoàng Mai,Hà Nội
34800000000.0,80.0,0.0,0.0,Đống Đa,Hà Nội
40000000000.0,800.0,5.0,5.0,Ngũ Hành Sơn,Đà Nẵng
3820000000.0,98.5,0.0,0.0,Thường Tín,Hà Nội
2300000000.0,54.0,0.0,0.0,Dĩ An,Bình Dương
5000000000.0,107.0,0.0,0.0,Nhơn Trạch,Đồng Nai
75000000000.0,10250.0,0.0,0.0,Bến Lức,Long An
6500000000.0,75.0,0.0,0.0,Hạ Long,Quảng Ninh
75000000000.0,251.0,0.0,0.0,Quận 3,Hồ Chí Minh
5010000000.0,85.0,2.0,2.0,Hà Đông,Hà Nội
11000000000.0,111.0,6.0,5.0,Hóc Môn,Hồ Chí Minh
2400000000.0,56.0,2.0,2.0,Quận 2,Hồ Chí Minh
60000000000.0,144.0,0.0,0.0,Quận 3,Hồ Chí Minh
31460000000.0,242.0,0.0,0.0,Sơn Trà,Đà Nẵng
1700000000.0,33.6,1.0,1.0,Quận 9,Hồ Chí Minh
31150000000.0,7000.0,0.0,0.0,Yên Phong,Bắc Ninh
15000000000.0,56.0,10.0,10.0,Tây Hồ,Hà Nội
17980000000.0,120.0,0.0,0.0,Văn Giang,Hưng Yên
6100000000.0,30.0,0.0,0.0,Hoàng Mai,Hà Nội
7070000000.0,72.6,2.0,2.0,Đông Anh,Hà Nội
69000000000.0,128.0,0.0,0.0,Quận 1,Hồ Chí Minh
1600000000.0,51.0,2.0,1.0,Dĩ An,Bình Dương
8800000000.0,64.0,3.0,3.0,Tân Phú,Hồ Chí Minh
5700000000.0,76.0,2.0,2.0,Quận 7,Hồ Chí Minh
4500000000.0,92.0,3.0,2.0,Hà Đông,Hà Nội
4500000000.0,75.0,4.0,4.0,Thủy Nguyên,Hải Phòng
9700000000.0,100.0,5.0,5.0,Tân Phú,Hồ Chí Minh
2500000000.0,55.0,1.0,1.0,Quận 9,Hồ Chí Minh
40000000000.0,6200.0,0.0,0.0,Long Thành,Đồng Nai
3000000000.0,55.0,1.0,1.0,Quận 9,Hồ Chí Minh
5000000000.0,79.0,2.0,2.0,Nam Từ Liêm,Hà Nội
42000000000.0,295.0,0.0,0.0,Hà Đông,Hà Nội
15000000000.0,80.0,5.0,5.0,Bình Thạnh,Hồ Chí Minh
26000000000.0,1000.0,0.0,0.0,Tam Đảo,Vĩnh Phúc
15500000000.0,41.0,0.0,0.0,Đống Đa,Hà Nội
22000000000.0,160.0,4.0,4.0,Tân An,Long An
4350000000.0,150.0,0.0,0.0,Dĩ An,Bình Dương
14000000000.0,57.0,6.0,4.0,Tây Hồ,Hà Nội
18800000000.0,88.0,4.0,4.0,Quận 7,Hồ Chí Minh
33000000000.0,13240.0,0.0,0.0,Châu Đức,Bà Rịa Vũng Tàu
1550000000.0,150.0,0.0,0.0,Bến Cát,Bình Dương
58000000000.0,150.0,0.0,0.0,Gò Vấp,Hồ Chí Minh
6350000000.0,50.0,4.0,4.0,Long Biên,Hà Nội
15400000000.0,50.0,4.0,0.0,Cầu Giấy,Hà Nội
29000000000.0,140.0,4.0,5.0,Quận 7,Hồ Chí Minh
13500000000.0,53.5,2.0,2.0,Quận 2,Hồ Chí Minh
23610000000.0,218.6,0.0,0.0,Hà Đông,Hà Nội
19500000000.0,145.0,6.0,5.0,Bình Thạnh,Hồ Chí Minh
33000000000.0,190.0,6.0,5.0,Tân Phú,Hồ Chí Minh
1500000000.0,64.0,0.0,0.0,Đức Hòa,Long An
17500000000.0,52.0,6.0,4.0,Đống Đa,Hà Nội
10300000000.0,54.0,4.0,4.0,Quận 10,Hồ Chí Minh
4550000000.0,84.0,3.0,2.0,Hoàng Mai,Hà Nội
22000000000.0,150.0,0.0,0.0,Vinh,Nghệ An
40000000000.0,120.0,0.0,0.0,Ba Đình,Hà Nội
51980000000.0,346.5,0.0,0.0,Quận 2,Hồ Chí Minh
72000000000.0,184.0,3.0,3.0,Quận 3,Hồ Chí Minh
68000000000.0,228.0,5.0,5.0,Đan Phượng,Hà Nội
11700000000.0,45.0,5.0,6.0,Quận 3,Hồ Chí Minh
3800000000.0,128.0,0.0,0.0,Vinh,Nghệ An
6400000000.0,108.0,3.0,2.0,Văn Giang,Hưng Yên
2200000000.0,80.0,0.0,0.0,Liên Chiểu,Đà Nẵng
3900000000.0,63.0,2.0,2.0,Hoàng Mai,Hà Nội
850000000.0,120.0,0.0,0.0,Đức Trọng,Lâm Đồng
7500000000.0,30.0,0.0,0.0,Bình Thạnh,Hồ Chí Minh
36900000000.0,155.0,0.0,0.0,Tây Hồ,Hà Nội
15500000000.0,345.0,0.0,0.0,Liên Chiểu,Đà Nẵng
155000000000.0,389.0,0.0,0.0,Tây Hồ,Hà Nội
3450000000.0,690.0,0.0,0.0,Long Đất,Bà Rịa Vũng Tàu
16500000000.0,45.0,5.0,5.0,Đống Đa,Hà Nội
4900000000.0,38.0,3.0,3.0,Bình Thạnh,Hồ Chí Minh
62500000000.0,130.0,20.0,20.0,Cầu Giấy,Hà Nội
1400000000.0,52.0,2.0,1.0,Đống Đa,Hà Nội
8500000000.0,108.44,3.0,2.0,Cầu Giấy,Hà Nội
39000000000.0,100.0,0.0,0.0,Ba Đình,Hà Nội
1300000000.0,35.0,1.0,1.0,Đống Đa,Hà Nội
3990000000.0,100.0,0.0,0.0,Ngũ Hành Sơn,Đà Nẵng
30000000000.0,85.0,0.0,0.0,Cầu Giấy,Hà Nội
7350000000.0,64.0,2.0,2.0,Ngũ Hành Sơn,Đà Nẵng
3200000000.0,135.0,0.0,0.0,Vinh,Nghệ An
1900000000.0,50.0,2.0,1.0,Thanh Xuân,Hà Nội
14800000000.0,41.0,0.0,0.0,Hai Bà Trưng,Hà Nội
490000000000.0,600.0,0.0,0.0,Hoàn Kiếm,Hà Nội
10700000000.0,100.0,0.0,0.0,Hải Châu,Đà Nẵng
13800000000.0,58.0,0.0,0.0,Cầu Giấy,Hà Nội
1550000000.0,72.0,2.0,2.0,Liên Chiểu,Đà Nẵng
11500000000.0,45.0,4.0,4.0,Thanh Xuân,Hà Nội
8000000000.0,45.0,0.0,0.0,Hà Đông,Hà Nội
95000000000.0,200.0,10.0,11.0,Đống Đa,Hà Nội
31000000000.0,166.0,4.0,7.0,Hà Đông,Hà Nội
12800000000.0,54.0,10.0,10.0,Hai Bà Trưng,Hà Nội
19000000000.0,83.0,4.0,4.0,Hà Đông,Hà Nội
3650000000.0,56.0,3.0,3.0,Bình Thạnh,Hồ Chí Minh
13000000000.0,65.0,0.0,0.0,Hà Đông,Hà Nội
3200000000.0,2000.0,0.0,0.0,Bảo Lâm,Lâm Đồng
31000000000.0,167.0,0.0,0.0,Quận 9,Hồ Chí Minh
4500000000.0,141.0,4.0,3.0,Thuận An,Bình Dương
1850000000.0,93.0,0.0,0.0,Kiến Thụy,Hải Phòng
6330000000.0,113.0,0.0,0.0,Sóc Sơn,Hà Nội
6790000000.0,52.0,0.0,0.0,Bình Thạnh,Hồ Chí Minh
5400000000.0,120.0,0.0,0.0,Mê Linh,Hà Nội
1900000000.0,105.0,2.0,1.0,Trảng Bom,Đồng Nai
33000000000.0,281.0,0.0,0.0,Vinh,Nghệ An
5600000000.0,37.0,3.0,0.0,Hoàng Mai,Hà Nội
7560000000.0,41.0,0.0,0.0,Thanh Xuân,Hà Nội
8700000000.0,121.0,2.0,0.0,Quận 2,Hồ Chí Minh
11000000000.0,50.0,4.0,3.0,Phú Nhuận,Hồ Chí Minh
7390000000.0,50.0,0.0,0.0,Bình Thạnh,Hồ Chí Minh
1900000000.0,55.0,2.0,2.0,Cầu Giấy,Hà Nội
7390000000.0,50.0,4.0,4.0,Phú Nhuận,Hồ Chí Minh
3840000000.0,128.0,0.0,0.0,Vinh,Nghệ An
22900000000.0,88.0,0.0,0.0,Bắc Từ Liêm,Hà Nội
1980000000.0,52.0,2.0,2.0,Cầu Giấy,Hà Nội
26990000000.0,160.0,6.0,6.0,Bình Thạnh,Hồ Chí Minh
4150000000.0000005,125.0,0.0,0.0,Cẩm Lệ,Đà Nẵng
5500000000.0,36.0,4.0,4.0,Hoài Đức,Hà Nội
11200000000.0,40.0,0.0,0.0,Bắc Từ Liêm,Hà Nội
45000000000.0,350.0,10.0,10.0,Bình Thạnh,Hồ Chí Minh
1000000000.0,84.6,0.0,0.0,Hòa Bình,Hòa Bình
21000000000.0,140.0,3.0,4.0,Tân Bình,Hồ Chí Minh
13500000000.0,59.0,3.0,5.0,Tây Hồ,Hà Nội
10690000000.0,64.0,0.0,0.0,Phú Nhuận,Hồ Chí Minh
1980000000.0,52.0,2.0,1.0,Đống Đa,Hà Nội
1750000000.0,118.0,0.0,0.0,Nhơn Trạch,Đồng Nai
7800000000.0,98.0,2.0,2.0,Quận 7,Hồ Chí Minh
180000000000.0,88170.0,0.0,0.0,Cần Giờ,Hồ Chí Minh
11890000000.0,100.0,2.0,2.0,Bình Thạnh,Hồ Chí Minh
5900000000.0,61.4,2.0,1.0,Tây Hồ,Hà Nội
11790000000.0,52.0,10.0,10.0,Hoàng Mai,Hà Nội
1900000000.0,52.0,2.0,1.0,Đống Đa,Hà Nội
12980000000.0,105.0,3.0,3.0,Quận 7,Hồ Chí Minh
14500000000.0,60.0,9.0,9.0,Quận 7,Hồ Chí Minh
1400000000.0,35.0,1.0,1.0,Đống Đa,Hà Nội
8900000000.0,150.7,5.0,6.0,Cẩm Lệ,Đà Nẵng
6000000000.0,120.0,1.0,1.0,Quận 9,Hồ Chí Minh
1550000000.0,150.0,0.0,0.0,Long Đất,Bà Rịa Vũng Tàu
1000000000.0,55.0,0.0,0.0,Thuận An,Bình Dương
5500000000.0,38.0,3.0,0.0,Hoàng Mai,Hà Nội
11700000000.0,390.0,0.0,0.0,Nhà Bè,Hồ Chí Minh
33000000000.0,270.0,4.0,3.0,Thủ Đức,Hồ Chí Minh
13400000000.0,126.0,3.0,2.0,Quận 7,Hồ Chí Minh
6050000000.0,70.0,8.0,9.0,Liên Chiểu,Đà Nẵng
8800000000.0,89.0,2.0,2.0,Quận 7,Hồ Chí Minh
4600000000.0,160.0,0.0,0.0,Nhà Bè,Hồ Chí Minh
35500000000.0,56.0,4.0,4.0,Ba Đình,Hà Nội
26990000000.0,210.0,0.0,0.0,Dĩ An,Bình Dương
4000000000.0,66.0,2.0,2.0,Cầu Giấy,Hà Nội
8500000000.0,50.0,3.0,3.0,Hải Châu,Đà Nẵng
3300000000.0,52.0,2.0,1.0,Cầu Giấy,Hà Nội
13000000000.0,116.0,3.0,2.0,Ba Đình,Hà Nội
50000000000.0,49850.0,0.0,0.0,Hớn Quản,Bình Phước
1350000000.0,90.0,0.0,0.0,Thuận Thành,Bắc Ninh
13860000000.0,100.0,0.0,0.0,Cầu Giấy,Hà Nội
3300000000.0,57.7,2.0,2.0,Quận 2,Hồ Chí Minh
15700000000.0,129.0,3.0,2.0,Quận 7,Hồ Chí Minh
1290000000.0,100.0,0.0,0.0,Châu Thành A,Hậu Giang
850000000000.0,914.0,0.0,0.0,Quận 1,Hồ Chí Minh
2049999999.9999998,68.0,2.0,2.0,Hạ Long,Quảng Ninh
2750000000.0,73.0,2.0,2.0,Quận 8,Hồ Chí Minh
10500000000.0,108.0,4.0,5.0,Quận 9,Hồ Chí Minh
8500000000.0,120.0,3.0,2.0,Bình Thạnh,Hồ Chí Minh
4900000000.0,140.0,3.0,3.0,Nhà Bè,Hồ Chí Minh
9600000000.0,109.1,4.0,5.0,Quận 9,Hồ Chí Minh
1800000000.0,31.0,1.0,1.0,Phú Quốc,Kiên Giang
26860000000.0,110.0,24.0,24.0,Hoàng Mai,Hà Nội
5500000000.0,100.0,0.0,0.0,Vinh,Nghệ An
3600000000.0,85.0,3.0,2.0,Quận 8,Hồ Chí Minh
12000000000.0,96.0,13.0,14.0,Bình Thạnh,Hồ Chí Minh
8300000000.000001,105.0,3.0,2.0,Thanh Xuân,Hà Nội
3350000000.0,73.0,2.0,2.0,Quận 8,Hồ Chí Minh
4250000000.0,108.0,0.0,0.0,Vinh,Nghệ An
16500000000.0,168.0,4.0,4.0,Quận 9,Hồ Chí Minh
63000000000.0,128.0,6.0,6.0,Cầu Giấy,Hà Nội
14200000000.0,54.0,3.0,4.0,Hoàng Mai,Hà Nội
2350000000.0,35.0,2.0,1.0,Nhà Bè,Hồ Chí Minh
6200000000.0,140.0,3.0,2.0,Quận 2,Hồ Chí Minh
2750000000.0,70.5,0.0,0.0,Cái Răng,Cần Thơ
8199999999.999999,94.0,3.0,3.0,Bình Thạnh,Hồ Chí Minh
6600000000.0,105.0,0.0,0.0,Vinh,Nghệ An
10500000000.0,216.0,8.0,8.0,Sầm Sơn,Thanh Hóa
6500000000.0,44.9,2.0,1.0,Bình Thạnh,Hồ Chí Minh
7650000000.0,36.3,2.0,2.0,Quận 1,Hồ Chí Minh
12300000000.0,73.8,4.0,4.0,Bình Thạnh,Hồ Chí Minh
16000000000.0,76.0,4.0,5.0,Phú Nhuận,Hồ Chí Minh
1800000000.0,410.0,0.0,0.0,Bến Cát,Bình Dương
8600000000.0,200.0,0.0,0.0,Ngũ Hành Sơn,Đà Nẵng
690000000.0,172.0,0.0,0.0,Long Đất,Bà Rịa Vũng Tàu
4250000000.0,73.0,0.0,0.0,Nhà Bè,Hồ Chí Minh
16200000000.0,51.0,0.0,0.0,Đống Đa,Hà Nội
4250000000.0,45.0,3.0,2.0,Gò Vấp,Hồ Chí Minh
17600000000.0,55.0,0.0,0.0,Đống Đa,Hà Nội
2890000000.0,71.0,2.0,2.0,Quận 7,Hồ Chí Minh
4900000000.0,38.0,0.0,0.0,Thanh Trì,Hà Nội
3800000000.0,85.0,2.0,2.0,Quận 7,Hồ Chí Minh
24900000000.0,80.0,0.0,0.0,Nam Từ Liêm,Hà Nội
27000000000.0,100.0,6.0,7.0,Thủ Đức,Hồ Chí Minh
5100000000.0,83.0,2.0,2.0,Nam Từ Liêm,Hà Nội
2170000000.0,37.41,0.0,0.0,Văn Lâm,Hưng Yên
13880000000.0,50.0,4.0,5.0,Hà Đông,Hà Nội
7200000000.0,80.0,2.0,2.0,Sơn Trà,Đà Nẵng
6900000000.0,230.0,0.0,0.0,Nhà Bè,Hồ Chí Minh
52000000000.0,260.0,5.0,6.0,Thủ Đức,Hồ Chí Minh
7200000000.0,40.0,4.0,6.0,Nam Từ Liêm,Hà Nội
3750000000.0,71.0,2.0,2.0,Bình Chánh,Hồ Chí Minh
18000000000.0,217.0,3.0,2.0,Đông Anh,Hà Nội
25000000000.0,270.0,0.0,0.0,Quận 9,Hồ Chí Minh
16000000000.0,50.0,6.0,6.0,Đống Đa,Hà Nội
8500000000.0,75.0,0.0,0.0,Quận 9,Hồ Chí Minh
4150000000.0000005,64.0,3.0,4.0,Thủ Đức,Hồ Chí Minh
18500000000.0,162.0,0.0,0.0,Quận 9,Hồ Chí Minh
9000000000.0,28.0,3.0,4.0,Đống Đa,Hà Nội
22620000000.0,435.0,0.0,0.0,Quận 9,Hồ Chí Minh
2570000000.0,545.0,0.0,0.0,Bảo Lộc,Lâm Đồng
9100000000.0,102.0,0.0,0.0,Đông Anh,Hà Nội
23500000000.0,180.0,4.0,5.0,Thủ Đức,Hồ Chí Minh
6800000000.0,100.0,0.0,0.0,Đông Anh,Hà Nội
18000000000.0,105.0,5.0,6.0,Thủ Đức,Hồ Chí Minh
3000000000.0,55.0,0.0,0.0,Quận 9,Hồ Chí Minh
4200000000.0,102.5,0.0,0.0,Ngũ Hành Sơn,Đà Nẵng
10500000000.0,58.0,14.0,14.0,Cầu Giấy,Hà Nội
7700000000.0,56.0,4.0,4.0,Văn Giang,Hưng Yên
2850000000.0,78.0,2.0,2.0,Quận 2,Hồ Chí Minh
35500000000.0,100.0,2.0,2.0,Gia Lâm,Hà Nội
4550000000.0,36.0,0.0,0.0,Thanh Trì,Hà Nội
3140000000.0,580.2,2.0,2.0,Bảo Lộc,Lâm Đồng
6400000000.0,54.0,2.0,2.0,Long Biên,Hà Nội
7700000000.0,84.7,5.0,5.0,Tân Bình,Hồ Chí Minh
4000000000.0,78.0,2.0,2.0,Thủ Đức,Hồ Chí Minh
19500000000.0,45.0,5.0,3.0,Thanh Xuân,Hà Nội
16500000000.0,55.0,8.0,7.0,Hoàng Mai,Hà Nội
2470000000.0,72.0,2.0,2.0,Dĩ An,Bình Dương
6950000000.0,56.0,6.0,7.0,Hoàng Mai,Hà Nội
9600000000.0,54.0,4.0,4.0,Long Biên,Hà Nội
9360000000.0,585.0,0.0,0.0,Phú Quốc,Kiên Giang
2900000000.0,154.0,0.0,0.0,Nhơn Trạch,Đồng Nai
2700000000.0,80.0,5.0,2.0,Thanh Xuân,Hà Nội
19000000000.0,90.0,6.0,6.0,Long Biên,Hà Nội
18800000000.0,120.0,0.0,0.0,Long Biên,Hà Nội
5400000000.0,69.0,4.0,4.0,Quận 9,Hồ Chí Minh
5200000000.0,236.0,0.0,0.0,Biên Hòa,Đồng Nai
8199999999.999999,65.0,3.0,3.0,Hoàng Mai,Hà Nội
8000000000.0,108.0,2.0,2.0,Quận 2,Hồ Chí Minh
18200000000.0,55.0,4.0,0.0,Long Biên,Hà Nội
5500000000.0,313.0,0.0,0.0,Phú Quốc,Kiên Giang
18000000000.0,80.0,6.0,6.0,Long Biên,Hà Nội
18200000000.0,150.0,17.0,17.0,Gò Vấp,Hồ Chí Minh
16800000000.0,55.0,0.0,0.0,Thanh Xuân,Hà Nội
30600000000.0,75.0,0.0,0.0,Long Biên,Hà Nội
13000000000.0,50.0,4.0,4.0,Long Biên,Hà Nội
27000000000.0,230.0,4.0,4.0,Quận 2,Hồ Chí Minh
3500000000.0,153.0,0.0,0.0,Điện Bàn,Quảng Nam
39700000000.0,100.0,5.0,5.0,Tây Hồ,Hà Nội
31850000000.0,91.0,6.0,6.0,Hà Đông,Hà Nội
7500000000.0,108.0,2.0,2.0,Quận 2,Hồ Chí Minh
12000000000.0,1260.0,0.0,0.0,Củ Chi,Hồ Chí Minh
19120000000.0,242.1,0.0,0.0,Thủy Nguyên,Hải Phòng
19000000000.0,269.0,0.0,0.0,Long Biên,Hà Nội
14600000000.0,40.0,4.0,5.0,Cầu Giấy,Hà Nội
16000000000.0,60.0,5.0,5.0,Đống Đa,Hà Nội
8500000000.0,102.0,4.0,3.0,Nam Từ Liêm,Hà Nội
9800000000.0,50.0,4.0,5.0,Ba Đình,Hà Nội
3250000000.0,67.0,2.0,2.0,Quận 9,Hồ Chí Minh
4050000000.0,30.0,0.0,0.0,Long Biên,Hà Nội
14000000000.0,258.0,5.0,4.0,Thạch Thất,Hà Nội
10500000000.0,68.3,6.0,4.0,Bình Thạnh,Hồ Chí Minh
125000000000.0,330.0,6.0,5.0,Nam Từ Liêm,Hà Nội
9000000000.0,101.0,2.0,2.0,Quận 2,Hồ Chí Minh
8000000000.0,51.0,2.0,2.0,Long Biên,Hà Nội
6250000000.0,110.0,12.0,12.0,Liên Chiểu,Đà Nẵng
3630000000.0,69.1,2.0,2.0,Bình Chánh,Hồ Chí Minh
6000000000.0,51.0,0.0,0.0,Thủ Đức,Hồ Chí Minh
17800000000.0,112.0,0.0,0.0,Gia Lâm,Hà Nội
22000000000.0,323.8,6.0,5.0,Mê Linh,Hà Nội
9960000000.0,83.0,2.0,2.0,Ba Đình,Hà Nội
2600000000.0,193.0,0.0,0.0,Sơn Tây,Hà Nội
7500000000.0,76.0,2.0,2.0,Hai Bà Trưng,Hà Nội
7300000000.0,41.0,3.0,3.0,Hai Bà Trưng,Hà Nội
9700000000.0,52.0,6.0,6.0,Ba Đình,Hà Nội
5500000000.0,73.0,0.0,0.0,Hoài Đức,Hà Nội
3200000000.0,125.0,0.0,0.0,Phong Điền,Cần Thơ
9300000000.0,150.0,0.0,0.0,Sơn Trà,Đà Nẵng
23000000000.0,100.0,0.0,0.0,Bình Thạnh,Hồ Chí Minh
60000000000.0,248.0,6.0,6.0,Bình Thạnh,Hồ Chí Minh
17200000000.0,200.0,0.0,0.0,Tân Phú,Hồ Chí Minh
7950000000.0,42.0,0.0,0.0,Hoàng Mai,Hà Nội
5550000000.0,83.0,2.0,2.0,Thanh Xuân,Hà Nội
12500000000.0,63.0,14.0,14.0,Ba Đình,Hà Nội
36900000000.0,2193.5,0.0,0.0,Phan Thiết,Bình Thuận
40000000000.0,244.0,10.0,10.0,Bình Thạnh,Hồ Chí Minh
4850000000.0,63.0,4.0,4.0,Gò Vấp,Hồ Chí Minh
5850000000.0,83.0,2.0,2.0,Thanh Xuân,Hà Nội
3550000000.0,91.0,3.0,2.0,Quận 8,Hồ Chí Minh
2900000000.0,65.0,2.0,2.0,Sơn Trà,Đà Nẵng
4000000000.0,80.0,2.0,2.0,Nam Từ Liêm,Hà Nội
43000000000.0,210.0,25.0,25.0,Long Biên,Hà Nội
370000000.0,120.0,0.0,0.0,Triệu Sơn,Thanh Hóa
4099999999.9999995,68.0,0.0,0.0,Quận 2,Hồ Chí Minh
4099999999.9999995,80.0,2.0,2.0,Đống Đa,Hà Nội
3700000000.0,55.0,2.0,1.0,Ba Đình,Hà Nội
2460000000.0,63.0,2.0,1.0,Quận 9,Hồ Chí Minh
15000000000.0,130.0,3.0,4.0,Hải Châu,Đà Nẵng
7500000000.0,40.0,5.0,4.0,Ba Đình,Hà Nội
21900000000.0,142.3,0.0,0.0,Bình Thạnh,Hồ Chí Minh
4150000000.0000005,70.0,2.0,1.0,Đống Đa,Hà Nội
9500000000.0,60.0,0.0,0.0,Tây Hồ,Hà Nội
68000000000.0,260.0,5.0,5.0,Hà Đông,Hà Nội
3000000000.0,55.0,2.0,2.0,Đống Đa,Hà Nội
3300000000.0,60.0,2.0,1.0,Hoàng Mai,Hà Nội
2000000000.0,50.0,0.0,0.0,Phủ Lý,Hà Nam
7000000000.0,100.0,0.0,0.0,Đông Anh,Hà Nội
3000000000.0,54.9,1.0,1.0,Quận 9,Hồ Chí Minh
9000000000.0,162.0,3.0,3.0,Quận 7,Hồ Chí Minh
16500000000.0,284.0,3.0,2.0,Quận 7,Hồ Chí Minh
12000000000.0,80.0,4.0,5.0,Bình Tân,Hồ Chí Minh
55000000000.0,160.0,40.0,40.0,Cầu Giấy,Hà Nội
8900000000.0,38.0,4.0,5.0,Thanh Xuân,Hà Nội
3600000000.0,65.0,2.0,1.0,Đống Đa,Hà Nội
11000000000.0,100.0,0.0,0.0,Long Biên,Hà Nội
1900000000.0,81.0,0.0,0.0,Bến Lức,Long An
2060000000.0,90.0,0.0,0.0,Bến Lức,Long An
5600000000.0,106.0,2.0,2.0,Quận 7,Hồ Chí Minh
12000000000.0,45.0,6.0,4.0,Hà Đông,Hà Nội
22000000000.0,210.0,0.0,0.0,Bình Thạnh,Hồ Chí Minh
7100000000.0,45.0,3.0,4.0,Tây Hồ,Hà Nội
46000000000.0,1200.0,0.0,0.0,Vũng Tàu,Bà Rịa Vũng Tàu
1700000000.0,125.0,0.0,0.0,Đức Hòa,Long An
4500000000.0,1500.0,0.0,0.0,Bảo Lộc,Lâm Đồng
7740000000.0,645.0,0.0,0.0,Nha Trang,Khánh Hòa
1100000000.0,254.0,0.0,0.0,Bắc Bình,Bình Thuận
10500000000.0,103.0,3.0,2.0,Quận 1,Hồ Chí Minh
17800000000.0,65.0,0.0,0.0,Ba Đình,Hà Nội
28000000000.0,58.0,0.0,0.0,Cầu Giấy,Hà Nội
2500000000.0,82.0,0.0,0.0,Thường Tín,Hà Nội
4900000000.0,55.0,0.0,0.0,Đông Anh,Hà Nội
2260000000.0,96.3,0.0,0.0,Sóc Sơn,Hà Nội
8500000000.0,75.0,0.0,0.0,Thủ Đức,Hồ Chí Minh
21000000000.0,99.0,22.0,23.0,Vũng Tàu,Bà Rịa Vũng Tàu
10500000000.0,50.0,4.0,0.0,Đống Đa,Hà Nội
9000000000.0,160.0,4.0,4.0,Quận 9,Hồ Chí Minh
12500000000.0,97.0,0.0,0.0,Bình Thạnh,Hồ Chí Minh
23000000000.0,180.0,0.0,0.0,Bình Thạnh,Hồ Chí Minh
2900000000.0,91.0,3.0,2.0,Thuận An,Bình Dương
25800000000.0,105.0,0.0,0.0,Vũng Tàu,Bà Rịa Vũng Tàu
14500000000.0,45.0,5.0,0.0,Đống Đa,Hà Nội
9700000000.0,63.0,3.0,0.0,Hoàng Mai,Hà Nội
2200000000.0,73.5,2.0,2.0,Thuận An,Bình Dương
5280000000.0,60.0,4.0,0.0,Quận 8,Hồ Chí Minh
1450000000.0,50.0,1.0,1.0,Thuận An,Bình Dương
4000000000.0,55.0,0.0,0.0,Quận 9,Hồ Chí Minh
2450000000.0,74.0,2.0,2.0,Thuận An,Bình Dương
22000000000.0,200.0,5.0,5.0,Bình Thạnh,Hồ Chí Minh
20000000000.0,98.0,0.0,0.0,Quận 9,Hồ Chí Minh
6250000000.0,32.0,5.0,5.0,Hà Đông,Hà Nội
10500000000.0,116.0,3.0,2.0,Cầu Giấy,Hà Nội
12780000000.0,70.0,8.0,9.0,Bình Thạnh,Hồ Chí Minh
20000000000.0,60.0,0.0,0.0,Đống Đa,Hà Nội
5500000000.0,60.0,2.0,2.0,Long Biên,Hà Nội
9200000000.0,60.0,4.0,4.0,Ba Đình,Hà Nội
8950000000.0,41.0,4.0,4.0,Thanh Xuân,Hà Nội
7700000000.0,108.0,0.0,0.0,Quận 8,Hồ Chí Minh
